R1,arm,band,entry_bid,entry_delay_bars,entry_fill,exit_bid,exit_fill,ficha,level_slip,margin1,net1,net1_con_coste,pos_id,reason,same_bar,sid,side,side_l,spread,t_exit,t_in,t_in_exec,t_out
1290496.999999891,default,0.5,4572.26,0,4572.6,4585.336923789546,4585.31,F1,True,4282239.9,1190291.5000000035,1169220.2500000035,S6-K2P0|F1|1768184100|LONG,EXIT_SL_RAISED,False,S6-K2P0,LONG,L,0.5,1768206350.922,1768184100,1768185000.0,1768205700
1290496.999999891,default,0.5,4572.26,0,4572.6,4585.336923789546,4585.31,F2,True,4282239.9,1190291.5000000035,1169220.2500000035,S6-K2P0|F2|1768184100|LONG,EXIT_SL_RAISED,False,S6-K2P0,LONG,L,0.5,1768206350.922,1768184100,1768185000.0,1768205700
1290496.999999891,default,0.5,4572.26,0,4572.6,4585.336923789546,4585.31,F3,True,4282239.9,1190291.5000000035,1169220.2500000035,S6-K2P0|F3|1768184100|LONG,EXIT_SL_RAISED,False,S6-K2P0,LONG,L,0.5,1768206350.922,1768184100,1768185000.0,1768205700
4402954.750000031,default,0.5,4598.93,0,4599.68,4581.7478809396835,4581.49,F1,True,4307600.32,-1703493.5000000477,-1724564.7500000477,S6-K2P0|F1|1768250700|LONG,EXIT_SL_RAISED,False,S6-K2P0,LONG,L,0.5,1768255478.209,1768250700,1768251600.0,1768255200
4402954.750000031,default,0.5,4598.93,0,4599.68,4581.7478809396835,4581.49,F2,True,4307600.32,-1703493.5000000477,-1724564.7500000477,S6-K2P0|F2|1768250700|LONG,EXIT_SL_RAISED,False,S6-K2P0,LONG,L,0.5,1768255478.209,1768250700,1768251600.0,1768255200
4402954.750000031,default,0.5,4598.93,0,4599.68,4581.7478809396835,4581.49,F3,True,4307600.32,-1703493.5000000477,-1724564.7500000477,S6-K2P0|F3|1768250700|LONG,EXIT_SL_RAISED,False,S6-K2P0,LONG,L,0.5,1768255478.209,1768250700,1768251600.0,1768255200
4607579.999999813,default,0.5,4581.59,0,4581.59,4594.252981659563,4594.39,F1,True,4290659.035,-1198720.000000017,-1219791.250000017,S6-K2P0|F1|1768256100|SHORT,EXIT_SL_RAISED,False,S6-K2P0,SHORT,S,0.5,1768261613.248,1768256100,1768257000.0,1768261500
4607579.999999813,default,0.5,4581.59,0,4581.59,4594.252981659563,4594.39,F2,True,4290659.035,-1198720.000000017,-1219791.250000017,S6-K2P0|F2|1768256100|SHORT,EXIT_SL_RAISED,False,S6-K2P0,SHORT,S,0.5,1768261613.248,1768256100,1768257000.0,1768261500
4607579.999999813,default,0.5,4581.59,0,4581.59,4594.252981659563,4594.39,F3,True,4290659.035,-1198720.000000017,-1219791.250000017,S6-K2P0|F3|1768256100|SHORT,EXIT_SL_RAISED,False,S6-K2P0,SHORT,S,0.5,1768261613.248,1768256100,1768257000.0,1768261500
2400717.750000191,default,0.5,4601.2,0,4601.68,4587.596688507731,4587.45,F1,True,4309473.32,-1332639.5000000442,-1353710.7500000442,S6-K2P0|F1|1768270500|LONG,EXIT_SL_RAISED,False,S6-K2P0,LONG,L,0.5,1768274161.686,1768270500,1768271400.0,1768274100
2400717.750000191,default,0.5,4601.2,0,4601.68,4587.596688507731,4587.45,F2,True,4309473.32,-1332639.5000000442,-1353710.7500000442,S6-K2P0|F2|1768270500|LONG,EXIT_SL_RAISED,False,S6-K2P0,LONG,L,0.5,1768274161.686,1768270500,1768271400.0,1768274100
2400717.750000191,default,0.5,4601.2,0,4601.68,4587.596688507731,4587.45,F3,True,4309473.32,-1332639.5000000442,-1353710.7500000442,S6-K2P0|F3|1768270500|LONG,EXIT_SL_RAISED,False,S6-K2P0,LONG,L,0.5,1768274161.686,1768270500,1768271400.0,1768274100
2573970.2500000545,default,0.5,4595.76,0,4596.26,4626.362553869822,4626.02,F1,True,4304397.49,2787024.0000000205,2765952.7500000205,S6-K2P0|F1|1768334400|LONG,EXIT_SL_RAISED,False,S6-K2P0,LONG,L,0.5,1768359374.798,1768334400,1768335300.0,1768358700
2573970.2500000545,default,0.5,4595.76,0,4596.26,4626.362553869822,4626.02,F2,True,4304397.49,2787024.0000000205,2765952.7500000205,S6-K2P0|F2|1768334400|LONG,EXIT_SL_RAISED,False,S6-K2P0,LONG,L,0.5,1768359374.798,1768334400,1768335300.0,1768358700
2573970.2500000545,default,0.5,4595.76,0,4596.26,4626.362553869822,4626.02,F3,True,4304397.49,2787024.0000000205,2765952.7500000205,S6-K2P0|F3|1768334400|LONG,EXIT_SL_RAISED,False,S6-K2P0,LONG,L,0.5,1768359374.798,1768334400,1768335300.0,1768358700
4618349.7500000475,default,0.5,4591.32,0,4591.28,4599.856052213936,4600.02,F1,True,4299733.72,-818501.0000000647,-839572.2500000647,S6-K2P0|F1|1768435200|SHORT,EXIT_SL_RAISED,False,S6-K2P0,SHORT,S,0.5,1768446119.284,1768435200,1768436100.0,1768446000
4618349.7500000475,default,0.5,4591.32,0,4591.28,4599.856052213936,4600.02,F2,True,4299733.72,-818501.0000000647,-839572.2500000647,S6-K2P0|F2|1768435200|SHORT,EXIT_SL_RAISED,False,S6-K2P0,SHORT,S,0.5,1768446119.284,1768435200,1768436100.0,1768446000
4618349.7500000475,default,0.5,4591.32,0,4591.28,4599.856052213936,4600.02,F3,True,4299733.72,-818501.0000000647,-839572.2500000647,S6-K2P0|F3|1768435200|SHORT,EXIT_SL_RAISED,False,S6-K2P0,SHORT,S,0.5,1768446119.284,1768435200,1768436100.0,1768446000
4610857.750000055,default,0.5,4605.17,0,4605.76,4601.59,4601.56,F1,False,4313294.24,-393329.99999998295,-393329.99999998295,S6-K2P0|F1|1768446000|LONG,reverse,False,S6-K2P0,LONG,L,0.5,1768453200,1768446000,1768446900.0,1768452300
4610857.750000055,default,0.5,4605.17,0,4605.76,4601.59,4601.56,F2,False,4313294.24,-393329.99999998295,-393329.99999998295,S6-K2P0|F2|1768446000|LONG,reverse,False,S6-K2P0,LONG,L,0.5,1768453200,1768446000,1768446900.0,1768452300
4610857.750000055,default,0.5,4605.17,0,4605.76,4601.59,4601.56,F3,False,4313294.24,-393329.99999998295,-393329.99999998295,S6-K2P0|F3|1768446000|LONG,reverse,False,S6-K2P0,LONG,L,0.5,1768453200,1768446000,1768446900.0,1768452300
2720532.500000017,default,0.5,4595.79,0,4595.75,4602.276352458522,4602.33,F1,True,4303919.875,-616216.9999999931,-637288.2499999931,S6-K2P0|F1|1768519800|SHORT,EXIT_SL_RAISED,False,S6-K2P0,SHORT,S,0.5,1768530647.638,1768519800,1768520700.0,1768530600
2720532.500000017,default,0.5,4595.79,0,4595.75,4602.276352458522,4602.33,F2,True,4303919.875,-616216.9999999931,-637288.2499999931,S6-K2P0|F2|1768519800|SHORT,EXIT_SL_RAISED,False,S6-K2P0,SHORT,S,0.5,1768530647.638,1768519800,1768520700.0,1768530600
2720532.500000017,default,0.5,4595.79,0,4595.75,4602.276352458522,4602.33,F3,True,4303919.875,-616216.9999999931,-637288.2499999931,S6-K2P0|F3|1768519800|SHORT,EXIT_SL_RAISED,False,S6-K2P0,SHORT,S,0.5,1768530647.638,1768519800,1768520700.0,1768530600
4046616.5000000033,default,0.5,4595.8,0,4595.79,4606.970632274678,4607.01,F1,True,4303957.335,-1050753.0000000237,-1071824.2500000237,S6-K2P0|F1|1768534200|SHORT,EXIT_SL_RAISED,False,S6-K2P0,SHORT,S,0.5,1768536609.792,1768534200,1768535100.0,1768536000
4046616.5000000033,default,0.5,4595.8,0,4595.79,4606.970632274678,4607.01,F2,True,4303957.335,-1050753.0000000237,-1071824.2500000237,S6-K2P0|F2|1768534200|SHORT,EXIT_SL_RAISED,False,S6-K2P0,SHORT,S,0.5,1768536609.792,1768534200,1768535100.0,1768536000
4046616.5000000033,default,0.5,4595.8,0,4595.79,4606.970632274678,4607.01,F3,True,4303957.335,-1050753.0000000237,-1071824.2500000237,S6-K2P0|F3|1768534200|SHORT,EXIT_SL_RAISED,False,S6-K2P0,SHORT,S,0.5,1768536609.792,1768534200,1768535100.0,1768536000
2345932.499999847,default,0.5,4668.77,0,4669.26,4663.544000938896,4663.53,F1,True,4372761.99,-536614.5000000442,-557685.7500000442,S6-K2P0|F1|1768780800|LONG,EXIT_SL_RAISED,False,S6-K2P0,LONG,L,0.5,1768797920.634,1768780800,1768781700.0,1768797900
2345932.499999847,default,0.5,4668.77,0,4669.26,4663.544000938896,4663.53,F2,True,4372761.99,-536614.5000000442,-557685.7500000442,S6-K2P0|F2|1768780800|LONG,EXIT_SL_RAISED,False,S6-K2P0,LONG,L,0.5,1768797920.634,1768780800,1768781700.0,1768797900
2345932.499999847,default,0.5,4668.77,0,4669.26,4663.544000938896,4663.53,F3,True,4372761.99,-536614.5000000442,-557685.7500000442,S6-K2P0|F3|1768780800|LONG,EXIT_SL_RAISED,False,S6-K2P0,LONG,L,0.5,1768797920.634,1768780800,1768781700.0,1768797900
4150568.000000143,default,0.5,4670.04,0,4670.54,4723.275664873638,4723.23,F1,True,4373960.71,4934418.499999963,4913347.249999963,S6-K2P0|F1|1768860000|LONG,EXIT_SL_RAISED,False,S6-K2P0,LONG,L,0.5,1768894386.235,1768860000,1768860900.0,1768894200
4150568.000000143,default,0.5,4670.04,0,4670.54,4723.275664873638,4723.23,F2,True,4373960.71,4934418.499999963,4913347.249999963,S6-K2P0|F2|1768860000|LONG,EXIT_SL_RAISED,False,S6-K2P0,LONG,L,0.5,1768894386.235,1768860000,1768860900.0,1768894200
4150568.000000143,default,0.5,4670.04,0,4670.54,4723.275664873638,4723.23,F3,True,4373960.71,4934418.499999963,4913347.249999963,S6-K2P0|F3|1768860000|LONG,EXIT_SL_RAISED,False,S6-K2P0,LONG,L,0.5,1768894386.235,1768860000,1768860900.0,1768894200
6453889.7499999115,default,0.5,4847.32,0,4847.32,4855.03,4855.63,F1,False,4539515.18,-778231.5000000375,-778231.5000000375,S6-K2P0|F1|1768967100|SHORT,reverse,False,S6-K2P0,SHORT,S,0.5,1768971600,1768967100,1768968000.0,1768970700
6453889.7499999115,default,0.5,4847.32,0,4847.32,4855.03,4855.63,F2,False,4539515.18,-778231.5000000375,-778231.5000000375,S6-K2P0|F2|1768967100|SHORT,reverse,False,S6-K2P0,SHORT,S,0.5,1768971600,1768967100,1768968000.0,1768970700
6453889.7499999115,default,0.5,4847.32,0,4847.32,4855.03,4855.63,F3,False,4539515.18,-778231.5000000375,-778231.5000000375,S6-K2P0|F3|1768967100|SHORT,reverse,False,S6-K2P0,SHORT,S,0.5,1768971600,1768967100,1768968000.0,1768970700
9214691.75000021,default,0.5,4814.73,0,4814.73,4809.022630985752,4809.82,F1,True,4508994.645,459821.4999999864,438750.2499999864,S6-K2P0|F1|1769025600|SHORT,EXIT_SL_RAISED,False,S6-K2P0,SHORT,S,0.5,1769034255.715,1769025600,1769026500.0,1769033700
9214691.75000021,default,0.5,4814.73,0,4814.73,4809.022630985752,4809.82,F2,True,4508994.645,459821.4999999864,438750.2499999864,S6-K2P0|F2|1769025600|SHORT,EXIT_SL_RAISED,False,S6-K2P0,SHORT,S,0.5,1769034255.715,1769025600,1769026500.0,1769033700
9214691.75000021,default,0.5,4814.73,0,4814.73,4809.022630985752,4809.82,F3,True,4508994.645,459821.4999999864,438750.2499999864,S6-K2P0|F3|1769025600|SHORT,EXIT_SL_RAISED,False,S6-K2P0,SHORT,S,0.5,1769034255.715,1769025600,1769026500.0,1769033700
2960276.4999999693,default,0.5,4793.32,0,4793.39,4796.5,4797.0,F1,False,4489009.735,-338076.4999999693,-338076.4999999693,S6-K2P0|F1|1769036400|SHORT,reverse,False,S6-K2P0,SHORT,S,0.5,1769043600,1769036400,1769037300.0,1769042700
2960276.4999999693,default,0.5,4793.32,0,4793.39,4796.5,4797.0,F2,False,4489009.735,-338076.4999999693,-338076.4999999693,S6-K2P0|F2|1769036400|SHORT,reverse,False,S6-K2P0,SHORT,S,0.5,1769043600,1769036400,1769037300.0,1769042700
2960276.4999999693,default,0.5,4793.32,0,4793.39,4796.5,4797.0,F3,False,4489009.735,-338076.4999999693,-338076.4999999693,S6-K2P0|F3|1769036400|SHORT,reverse,False,S6-K2P0,SHORT,S,0.5,1769043600,1769036400,1769037300.0,1769042700
2184386.249999898,default,0.5,4796.5,0,4797.0,4795.23,4795.23,F1,False,4492390.5,-165760.5000000409,-165760.5000000409,S6-K2P0|F1|1769042700|LONG,reverse,False,S6-K2P0,LONG,L,0.5,1769049000,1769042700,1769043600.0,1769048100
2184386.249999898,default,0.5,4796.5,0,4797.0,4795.23,4795.23,F2,False,4492390.5,-165760.5000000409,-165760.5000000409,S6-K2P0|F2|1769042700|LONG,reverse,False,S6-K2P0,LONG,L,0.5,1769049000,1769042700,1769043600.0,1769048100
2184386.249999898,default,0.5,4796.5,0,4797.0,4795.23,4795.23,F3,False,4492390.5,-165760.5000000409,-165760.5000000409,S6-K2P0|F3|1769042700|LONG,reverse,False,S6-K2P0,LONG,L,0.5,1769049000,1769042700,1769043600.0,1769048100
1734866.249999966,default,0.5,4795.23,0,4795.23,4813.754999999999,4813.8,F1,True,4490732.895,-1739080.500000058,-1760151.750000058,S6-K2P0|F1|1769048100|SHORT,EXIT_INITSL,False,S6-K2P0,SHORT,S,0.5,1769050284.646,1769048100,1769049000.0,1769049900
1734866.249999966,default,0.5,4795.23,0,4795.23,4813.754999999999,4813.8,F2,True,4490732.895,-1739080.500000058,-1760151.750000058,S6-K2P0|F2|1769048100|SHORT,EXIT_INITSL,False,S6-K2P0,SHORT,S,0.5,1769050284.646,1769048100,1769049000.0,1769049900
1734866.249999966,default,0.5,4795.23,0,4795.23,4813.754999999999,4813.8,F3,True,4490732.895,-1739080.500000058,-1760151.750000058,S6-K2P0|F3|1769048100|SHORT,EXIT_INITSL,False,S6-K2P0,SHORT,S,0.5,1769050284.646,1769048100,1769049000.0,1769049900
6879060.7499999935,default,0.5,4821.16,0,4821.67,4821.421893710133,4820.82,F1,True,4515493.955,-79602.50000003407,-100673.75000003407,S6-K2P0|F1|1769049900|LONG,EXIT_SL_RAISED,False,S6-K2P0,LONG,L,0.5,1769063546.448,1769049900,1769050800.0,1769063400
6879060.7499999935,default,0.5,4821.16,0,4821.67,4821.421893710133,4820.82,F2,True,4515493.955,-79602.50000003407,-100673.75000003407,S6-K2P0|F2|1769049900|LONG,EXIT_SL_RAISED,False,S6-K2P0,LONG,L,0.5,1769063546.448,1769049900,1769050800.0,1769063400
6879060.7499999935,default,0.5,4821.16,0,4821.67,4821.421893710133,4820.82,F3,True,4515493.955,-79602.50000003407,-100673.75000003407,S6-K2P0|F3|1769049900|LONG,EXIT_SL_RAISED,False,S6-K2P0,LONG,L,0.5,1769063546.448,1769049900,1769050800.0,1769063400
5386748.000000041,default,0.5,4964.98,0,4965.48,4945.824384713693,4945.48,F1,True,4650172.02,-1873000.0,-1894071.25,S6-K2P0|F1|1769118300|LONG,EXIT_SL_RAISED,False,S6-K2P0,LONG,L,0.5,1769127520.283,1769118300,1769119200.0,1769127300
5386748.000000041,default,0.5,4964.98,0,4965.48,4945.824384713693,4945.48,F2,True,4650172.02,-1873000.0,-1894071.25,S6-K2P0|F2|1769118300|LONG,EXIT_SL_RAISED,False,S6-K2P0,LONG,L,0.5,1769127520.283,1769118300,1769119200.0,1769127300
5386748.000000041,default,0.5,4964.98,0,4965.48,4945.824384713693,4945.48,F3,True,4650172.02,-1873000.0,-1894071.25,S6-K2P0|F3|1769118300|LONG,EXIT_SL_RAISED,False,S6-K2P0,LONG,L,0.5,1769127520.283,1769118300,1769119200.0,1769127300
1935745.500000092,default,0.5,4956.7,0,4957.2,4951.244329997637,4951.18,F1,True,4642417.8,-563772.9999999558,-584844.2499999558,S6-K2P0|F1|1769131800|LONG,EXIT_SL_RAISED,False,S6-K2P0,LONG,L,0.5,1769137894.666,1769131800,1769132700.0,1769137200
1935745.500000092,default,0.5,4956.7,0,4957.2,4951.244329997637,4951.18,F2,True,4642417.8,-563772.9999999558,-584844.2499999558,S6-K2P0|F2|1769131800|LONG,EXIT_SL_RAISED,False,S6-K2P0,LONG,L,0.5,1769137894.666,1769131800,1769132700.0,1769137200
1935745.500000092,default,0.5,4956.7,0,4957.2,4951.244329997637,4951.18,F3,True,4642417.8,-563772.9999999558,-584844.2499999558,S6-K2P0|F3|1769131800|LONG,EXIT_SL_RAISED,False,S6-K2P0,LONG,L,0.5,1769137894.666,1769131800,1769132700.0,1769137200
5316978.750000136,default,0.5,5059.79,0,5059.75,5074.23,5074.64,F1,False,4738455.875,-1394448.5000000307,-1394448.5000000307,S6-K2P0|F1|1769392800|SHORT,reverse,False,S6-K2P0,SHORT,S,0.5,1769396400,1769392800,1769393700.0,1769395500
5316978.750000136,default,0.5,5059.79,0,5059.75,5074.23,5074.64,F2,False,4738455.875,-1394448.5000000307,-1394448.5000000307,S6-K2P0|F2|1769392800|SHORT,reverse,False,S6-K2P0,SHORT,S,0.5,1769396400,1769392800,1769393700.0,1769395500
5316978.750000136,default,0.5,5059.79,0,5059.75,5074.23,5074.64,F3,False,4738455.875,-1394448.5000000307,-1394448.5000000307,S6-K2P0|F3|1769392800|SHORT,reverse,False,S6-K2P0,SHORT,S,0.5,1769396400,1769392800,1769393700.0,1769395500
5743086.250000154,default,0.5,5074.23,0,5074.64,5077.78,5077.88,F1,False,4752400.36,303425.99999997957,282354.74999997957,S6-K2P0|F1|1769395500|LONG,EXIT_TRAIL,True,S6-K2P0,LONG,L,0.5,1769400000,1769395500,1769396400.0,1769399100
5743086.250000154,default,0.5,5074.23,0,5074.64,5077.78,5077.88,F2,False,4752400.36,303425.99999997957,282354.74999997957,S6-K2P0|F2|1769395500|LONG,EXIT_TRAIL,True,S6-K2P0,LONG,L,0.5,1769400000,1769395500,1769396400.0,1769399100
5743086.250000154,default,0.5,5074.23,0,5074.64,5077.78,5077.88,F3,False,4752400.36,303425.99999997957,282354.74999997957,S6-K2P0|F3|1769395500|LONG,EXIT_TRAIL,True,S6-K2P0,LONG,L,0.5,1769400000,1769395500,1769396400.0,1769399100
4865585.7499999935,default,0.5,5052.19,0,5052.68,5031.77,5031.71,F1,False,4731834.82,-1963840.5000000237,-1963840.5000000237,S6-K2P0|F1|1769461200|LONG,reverse,False,S6-K2P0,LONG,L,0.5,1769463900,1769461200,1769462100.0,1769463000
4865585.7499999935,default,0.5,5052.19,0,5052.68,5031.77,5031.71,F2,False,4731834.82,-1963840.5000000237,-1963840.5000000237,S6-K2P0|F2|1769461200|LONG,reverse,False,S6-K2P0,LONG,L,0.5,1769463900,1769461200,1769462100.0,1769463000
4865585.7499999935,default,0.5,5052.19,0,5052.68,5031.77,5031.71,F3,False,4731834.82,-1963840.5000000237,-1963840.5000000237,S6-K2P0|F3|1769461200|LONG,reverse,False,S6-K2P0,LONG,L,0.5,1769463900,1769461200,1769462100.0,1769463000
6532087.500000085,default,0.5,5031.77,0,5031.71,5053.104461192788,5053.15,F1,True,4712196.415,-2007855.9999999625,-2028927.2499999625,S6-K2P0|F1|1769463000|SHORT,EXIT_SL_RAISED,False,S6-K2P0,SHORT,S,0.5,1769465406.353,1769463000,1769463900.0,1769464800
6532087.500000085,default,0.5,5031.77,0,5031.71,5053.104461192788,5053.15,F2,True,4712196.415,-2007855.9999999625,-2028927.2499999625,S6-K2P0|F2|1769463000|SHORT,EXIT_SL_RAISED,False,S6-K2P0,SHORT,S,0.5,1769465406.353,1769463000,1769463900.0,1769464800
6532087.500000085,default,0.5,5031.77,0,5031.71,5053.104461192788,5053.15,F3,True,4712196.415,-2007855.9999999625,-2028927.2499999625,S6-K2P0|F3|1769463000|SHORT,EXIT_SL_RAISED,False,S6-K2P0,SHORT,S,0.5,1769465406.353,1769463000,1769463900.0,1769464800
5563746.499999986,default,0.5,5063.78,0,5064.28,5063.39,5063.58,F1,False,4742698.22,-65554.99999998296,-65554.99999998296,S6-K2P0|F1|1769468400|LONG,reverse,False,S6-K2P0,LONG,L,0.5,1769480100,1769468400,1769469300.0,1769479200
5563746.499999986,default,0.5,5063.78,0,5064.28,5063.39,5063.58,F2,False,4742698.22,-65554.99999998296,-65554.99999998296,S6-K2P0|F2|1769468400|LONG,reverse,False,S6-K2P0,LONG,L,0.5,1769480100,1769468400,1769469300.0,1769479200
5563746.499999986,default,0.5,5063.78,0,5064.28,5063.39,5063.58,F3,False,4742698.22,-65554.99999998296,-65554.99999998296,S6-K2P0|F3|1769468400|LONG,reverse,False,S6-K2P0,LONG,L,0.5,1769480100,1769468400,1769469300.0,1769479200
3096537.2500000475,default,0.5,5063.39,0,5063.58,5074.48,5074.96,F1,False,4742042.67,-1065737.0000000102,-1065737.0000000102,S6-K2P0|F1|1769479200|SHORT,reverse,False,S6-K2P0,SHORT,S,0.5,1769481900,1769479200,1769480100.0,1769481000
3096537.2500000475,default,0.5,5063.39,0,5063.58,5074.48,5074.96,F2,False,4742042.67,-1065737.0000000102,-1065737.0000000102,S6-K2P0|F2|1769479200|SHORT,reverse,False,S6-K2P0,SHORT,S,0.5,1769481900,1769479200,1769480100.0,1769481000
3096537.2500000475,default,0.5,5063.39,0,5063.58,5074.48,5074.96,F3,False,4742042.67,-1065737.0000000102,-1065737.0000000102,S6-K2P0|F3|1769479200|SHORT,reverse,False,S6-K2P0,SHORT,S,0.5,1769481900,1769479200,1769480100.0,1769481000
4859030.2500000205,default,0.5,5074.48,0,5074.96,5076.335440065676,5076.33,F1,True,4752700.04,128300.49999998978,107229.24999998978,S6-K2P0|F1|1769481000|LONG,EXIT_SL_RAISED,False,S6-K2P0,LONG,L,0.5,1769491768.394,1769481000,1769481900.0,1769490900
4859030.2500000205,default,0.5,5074.48,0,5074.96,5076.335440065676,5076.33,F2,True,4752700.04,128300.49999998978,107229.24999998978,S6-K2P0|F2|1769481000|LONG,EXIT_SL_RAISED,False,S6-K2P0,LONG,L,0.5,1769491768.394,1769481000,1769481900.0,1769490900
4859030.2500000205,default,0.5,5074.48,0,5074.96,5076.335440065676,5076.33,F3,True,4752700.04,128300.49999998978,107229.24999998978,S6-K2P0|F3|1769481000|LONG,EXIT_SL_RAISED,False,S6-K2P0,LONG,L,0.5,1769491768.394,1769481000,1769481900.0,1769490900
